cell_id, m_id,x r,y r,z r,x r+,y r+,z r+,x NL,y NL,z NL,label,t,dx,dy,dz,speed
3222365,3244784,1161.4,1314.5,2729.5,1171.9,1318.9,2756.0,1142.0,1331.4,2762.5,-1,184,1.29696,2.0448,3.72761,4.44504
3218290,3240599,1125.2,1293.7,2641.0,1131.1,1296.3,2670.5,1083.2,1316.5,2675.5,-1,184,-0.21415,2.27479,1.83653,2.93144
3218346,3240602,1120.5,1277.6,2663.2,1128.1,1280.9,2695.1,1086.1,1297.2,2698.8,8,184,0.65923,1.2848,2.27352,2.69336
3218366,3240675,1102.4,1295.1,2642.7,1108.4,1297.8,2673.2,1058.7,1316.4,2678.1,-1,184,0.10517,1.62279,3.75968,4.0963
3218042,3240341,1100.3,1302.7,2487.1,1102.6,1303.4,2468.7,1018.1,1340.3,2452.5,-1,184,-1.14902,2.69376,0.9731,3.08602
3218040,3240338,1092.4,1284.5,2486.2,1094.7,1285.2,2467.7,1008.0,1320.7,2455.0,8,184,-1.5936,2.94116,1.96303,3.87859
3221824,3240706,1174.7,1299.1,2726.1,1185.1,1303.5,2752.4,1158.2,1314.9,2758.1,-1,184,1.10032,2.50861,2.30929,3.58283
3218326,3240620,1100.2,1276.8,2649.3,1106.6,1279.6,2680.8,1060.2,1296.8,2685.4,8,184,0.24043,1.69228,3.91444,4.27136
3221811,3240674,1117.6,1263.6,2727.2,1130.3,1269.0,2763.1,1105.1,1277.5,2765.5,8,184,0.19147,0.77455,3.74676,3.83077
3218301,3240377,1085.4,1270.5,2577.9,1087.0,1271.4,2601.3,1022.5,1294.6,2602.6,8,184,0.11933,3.29553,1.86674,3.78939
3216601,3238829,1064.7,1174.9,2435.2,1073.0,1177.8,2394.7,968.9,1202.3,2371.4,-1,184,-0.26017,1.7367,-0.1233,1.7604
3218018,3238832,1074.9,1187.4,2413.3,1087.6,1192.0,2363.3,982.3,1218.8,2333.6,-1,184,-0.40859,2.59833,-0.50811,2.67889
3218329,3240638,1085.0,1252.3,2668.9,1092.9,1255.7,2703.1,1051.1,1268.7,2708.4,-1,184,-0.022,1.6104,3.3768,3.74121
3218343,3240654,1079.0,1244.3,2676.0,1087.4,1248.0,2711.1,1048.0,1260.2,2715.3,8,184,-0.42465,1.2332,3.01808,3.28784
3216229,3238477,1082.3,1217.7,2395.7,1099.4,1223.9,2338.3,997.2,1255.5,2305.3,-1,184,-0.99146,2.85775,-2.52346,3.93923
3218172,3240475,1114.7,1274.3,2580.7,1116.6,1275.3,2604.9,1054.0,1299.4,2607.8,8,184,-0.82758,3.21261,0.16964,3.32183
3218397,3240612,1067.9,1254.3,2587.1,1070.3,1255.5,2614.9,1007.6,1276.5,2615.5,8,184,-0.17022,2.63399,1.48302,3.02758
3218438,3240764,1041.2,1221.7,2591.7,1043.9,1223.1,2622.1,984.1,1240.1,2625.4,-1,184,-0.8402,2.29333,2.17953,3.27348
3218165,3240376,1078.5,1263.0,2553.0,1078.8,1263.2,2565.2,1008.0,1289.4,2565.7,8,184,-0.59838,2.89166,1.44947,3.28949
3216248,3238497,1060.1,1228.7,2464.9,1064.3,1230.1,2437.4,969.8,1259.3,2419.4,-1,184,-0.96259,3.35603,0.96205,3.62147
3218164,3240375,1073.9,1272.5,2556.3,1074.2,1272.7,2570.0,1003.6,1299.2,2571.2,-1,184,-0.40384,3.21011,2.1492,3.88419
3223014,3245462,1188.6,1297.2,2847.3,1188.4,1297.2,2847.0,1176.0,1302.3,2849.9,-1,184,1.57049,1.45449,3.71602,4.28845
3222720,3245086,1217.1,1252.6,2865.8,1217.0,1252.6,2865.6,1213.6,1253.6,2863.9,-1,184,2.12495,1.36427,3.8222,4.58103
3222344,3244214,1181.3,1265.7,2782.2,1188.5,1268.7,2797.0,1175.2,1273.2,2799.9,8,184,1.35618,1.67113,2.56676,3.34965
3218365,3240586,1147.2,1289.4,2708.3,1159.0,1294.5,2742.7,1128.7,1305.3,2747.9,8,184,0.64719,2.21156,3.68243,4.34397
3222708,3245140,1208.0,1267.8,2828.1,1209.2,1268.3,2830.1,1200.9,1271.6,2832.4,-1,184,2.08608,1.6725,3.12577,4.11333
3222666,3245080,1213.5,1286.6,2830.5,1213.5,1286.6,2830.5,1201.5,1291.9,2834.9,-1,184,2.22899,1.47746,3.49049,4.39714
3223547,3246024,1189.8,1225.0,2881.0,1189.6,1224.9,2880.8,1194.3,1224.0,2875.7,-1,184,1.76559,1.24838,3.79574,4.36846
3223013,3245461,1195.6,1284.5,2836.4,1196.2,1284.8,2837.5,1185.5,1289.3,2839.6,-1,184,1.56952,1.45473,3.71408,4.28649
3222722,3245150,1280.2,1279.3,2872.1,1280.2,1279.3,2872.1,1266.3,1285.2,2876.5,-1,184,2.56397,0.71015,3.86324,4.69072
3218396,3240714,1189.0,1290.1,2733.7,1198.6,1294.1,2756.7,1174.9,1304.6,2762.1,9,184,0.90061,2.15638,2.14926,3.17496
3226768,3249114,1198.3,1233.1,2915.0,1198.3,1233.1,2914.9,1202.5,1231.8,2909.0,-1,184,2.05423,1.14625,3.5653,4.27144
3226767,3246032,1198.4,1219.2,2914.0,1198.3,1219.2,2913.9,1205.2,1216.8,2906.2,-1,184,1.77897,1.09405,4.69031,5.13427
3218359,3240582,1138.5,1267.1,2706.2,1150.0,1272.0,2741.2,1122.3,1281.9,2745.9,9,184,0.39077,2.66156,2.23211,3.49556
3221805,3244209,1163.4,1269.3,2769.7,1172.3,1273.0,2789.3,1156.2,1278.6,2793.4,-1,184,0.76836,2.06308,2.68154,3.46948
3222381,3244803,1146.1,1240.4,2789.3,1155.0,1244.2,2808.5,1146.6,1247.1,2809.6,-1,184,0.01108,1.41531,3.37906,3.6635
3218350,3240660,1111.9,1259.6,2666.2,1119.7,1263.0,2698.9,1081.1,1276.8,2705.7,8,184,-0.52346,2.28175,1.85318,2.98575
3218351,3240661,1114.7,1261.3,2665.0,1122.4,1264.7,2697.6,1084.2,1278.5,2704.4,9,184,-0.50399,2.23467,1.84818,2.94339
3223546,3246023,1169.8,1228.4,2872.7,1169.7,1228.4,2872.6,1173.5,1228.1,2869.2,-1,184,1.50531,1.14269,3.82981,4.27073
3221822,3244228,1147.5,1257.4,2773.6,1157.1,1261.4,2795.1,1143.8,1266.3,2798.6,-1,184,0.56762,2.10587,3.18526,3.86041
3223474,3245940,1142.3,1229.9,2854.2,1146.0,1231.5,2860.9,1145.5,1231.8,2857.7,-1,184,1.54822,0.85944,4.04986,4.42007
3223414,3245886,1139.6,1208.8,2857.6,1143.7,1210.5,2865.0,1147.4,1210.4,2859.3,-1,184,1.57051,0.40159,4.37341,4.66417
3223473,3245939,1137.2,1232.6,2858.8,1140.8,1234.1,2865.0,1140.0,1234.6,2861.9,-1,184,1.45614,0.86227,4.07901,4.41613
3222382,3244808,1134.4,1220.7,2809.2,1142.8,1224.2,2826.6,1139.5,1225.9,2825.3,-1,184,1.41177,1.57506,3.69863,4.26073
3223736,3246199,1115.2,1139.1,2352.6,1144.3,1150.0,2278.0,1039.8,1173.5,2234.4,-1,184,-0.61967,1.50496,-2.40497,2.90392
3221817,3244225,1117.9,1238.8,2737.1,1130.6,1244.3,2772.1,1112.0,1250.0,2774.4,9,184,0.06877,1.9651,2.27589,3.00766
3223397,3245871,1156.5,1230.9,2833.9,1161.3,1233.0,2842.9,1160.3,1234.4,2840.3,-1,184,1.45493,0.8066,4.40198,4.70583
3223016,3245464,1173.7,1271.9,2813.3,1178.5,1273.8,2822.2,1166.6,1277.9,2824.6,-1,184,2.05423,1.43515,3.4683,4.27885
3221821,3244227,1124.0,1241.0,2764.6,1135.4,1245.7,2792.2,1122.0,1250.6,2795.4,-1,184,-0.58237,1.78676,3.4072,3.8911
3218168,3240471,1071.9,1249.4,2550.5,1072.1,1249.5,2561.7,998.7,1275.4,2561.0,8,184,-1.40153,2.71027,0.60447,3.11051
3218328,3240623,1071.9,1262.7,2640.2,1077.6,1265.3,2672.2,1027.8,1281.5,2677.5,-1,184,-0.47596,1.8197,4.22218,4.62219
3216247,3238496,1072.9,1225.8,2448.1,1079.5,1228.1,2413.1,981.5,1259.1,2392.8,8,184,-1.98357,3.09032,0.24935,3.6806
3218068,3240367,1076.5,1290.2,2558.0,1077.0,1290.5,2572.4,1006.4,1317.9,2572.9,-1,184,-0.76496,3.84639,2.20834,4.50073
3218056,3240358,1083.8,1241.5,2484.0,1086.2,1242.3,2464.7,993.2,1273.1,2451.8,-1,184,-1.32893,2.27474,0.71256,2.72915
3222293,3244719,1172.6,1144.8,2431.3,1183.6,1148.8,2387.8,1067.7,1181.5,2356.5,-1,184,-1.26974,1.55855,-0.57158,2.08999
3218036,3240335,1089.5,1278.2,2485.0,1091.8,1279.0,2466.0,1004.0,1313.3,2453.4,8,184,-1.49684,3.51175,2.05444,4.33516
3216534,3238756,1114.9,1303.6,2409.9,1130.5,1309.3,2358.2,1037.0,1352.2,2330.1,8,184,-1.92465,4.04828,-0.24679,4.48929
3216526,3238748,1146.6,1258.8,2361.4,1176.8,1270.2,2290.6,1082.1,1309.7,2250.9,-1,184,-1.03678,3.44801,-1.43273,3.87509
3216514,3238737,1135.7,1321.3,2458.0,1142.1,1323.6,2426.3,1055.1,1366.6,2406.6,8,184,-1.03,3.36453,0.80679,3.60997
3215681,3237885,1122.7,1315.4,2335.4,1161.7,1330.2,2255.6,1082.0,1371.1,2216.7,8,184,-1.33503,4.03135,-0.28581,4.25626
3216512,3238735,1124.5,1324.1,2464.0,1129.8,1326.0,2435.1,1044.0,1367.3,2417.9,8,184,-1.30218,3.78539,0.984,4.12227
3223727,3246191,1206.8,1279.7,2311.7,1261.5,1300.7,2225.9,1189.2,1340.6,2180.7,-1,184,-0.38469,0.70576,-1.93344,2.09386
3223730,3246193,1224.6,1217.8,2327.1,1272.2,1236.1,2245.6,1179.6,1278.0,2190.7,-1,184,-0.27081,1.87598,-2.06919,2.8061
3218400,3240720,1231.6,1238.0,2343.1,1274.0,1254.2,2267.0,1189.5,1295.8,2213.0,-1,184,-0.59999,0.53573,1.57667,1.76999
3223729,3246192,1217.6,1266.6,2304.2,1276.2,1289.2,2216.6,1203.0,1329.3,2169.0,-1,184,-1.0597,0.52049,-1.77934,2.13539
3218399,3240719,1208.8,1243.4,2367.0,1240.7,1255.5,2298.5,1145.4,1300.3,2250.9,-1,184,-1.57891,0.10118,0.57979,1.68503
3222452,3240807,1227.2,1385.8,2678.0,1236.3,1389.6,2703.3,1197.5,1414.6,2710.6,-1,184,0.95278,2.21487,2.2238,3.28005
3222454,3244878,1237.0,1382.8,2682.5,1245.7,1386.5,2705.6,1208.6,1411.0,2713.3,-1,184,0.80589,1.69559,2.43312,3.0732
3223025,3245473,1242.4,1372.0,2720.8,1249.0,1374.8,2735.1,1214.9,1395.1,2744.2,-1,184,1.62837,1.96902,2.16077,3.34628
3222565,3244932,1251.3,1339.8,2766.3,1254.3,1341.0,2771.6,1227.0,1356.1,2780.4,-1,184,2.19135,1.77601,2.60845,3.84191
3218475,3240805,1225.7,1399.1,2680.9,1234.5,1402.9,2705.0,1194.6,1428.6,2712.7,-1,184,1.01206,2.10658,2.0184,3.08803
3222518,3244928,1248.8,1355.1,2759.6,1252.2,1356.6,2765.8,1222.3,1373.3,2775.1,-1,184,2.20441,1.46442,2.70774,3.78627
3222516,3244924,1258.4,1341.7,2746.5,1262.8,1343.5,2754.8,1234.2,1359.7,2764.0,8,184,0.83749,2.36915,1.74994,3.06212
3222532,3244947,1274.9,1330.8,2825.3,1274.8,1330.8,2825.2,1251.4,1343.4,2832.8,-1,184,3.03415,0.74203,3.42815,4.63777
3222359,3244778,1223.8,1315.5,2777.7,1227.9,1317.2,2785.4,1205.9,1328.1,2792.3,-1,184,1.62576,1.7505,2.98866,3.82615
3223011,3245459,1197.0,1287.4,2808.5,1200.5,1288.9,2814.7,1186.8,1294.7,2817.2,-1,184,2.1036,1.8383,3.77276,4.69448
3223021,3245469,1214.6,1319.6,2733.9,1222.5,1323.0,2751.9,1196.0,1336.1,2759.2,8,184,1.0332,2.81636,2.68401,4.02533
3222514,3244922,1273.0,1331.0,2761.1,1275.4,1332.0,2765.3,1246.7,1348.2,2774.8,8,184,1.74288,2.18697,1.89276,3.37683
3222315,3244743,1227.3,1322.7,2736.2,1234.5,1325.7,2751.8,1206.8,1339.9,2760.0,8,184,1.16485,2.40866,1.3208,2.98379
3218155,3240455,1147.5,1306.9,2542.1,1147.5,1307.0,2548.1,1074.2,1342.1,2545.4,9,184,-1.79156,3.47351,-0.0023,3.90832
3218215,3240513,1162.0,1330.9,2572.1,1163.4,1331.6,2591.4,1100.8,1364.1,2592.8,8,184,-1.05135,3.55654,2.09059,4.25733
3218189,3240488,1143.4,1288.8,2491.1,1145.5,1289.5,2474.0,1055.3,1327.9,2460.9,8,184,-1.2342,3.31468,0.23522,3.54481
3222317,3244744,1216.5,1341.8,2731.4,1224.1,1345.0,2748.5,1193.9,1361.3,2756.5,-1,184,1.27908,1.88692,2.59469,3.45383
3218159,3240464,1146.8,1319.6,2567.9,1147.8,1320.1,2585.7,1083.7,1352.5,2586.9,8,184,-0.84698,2.24753,1.7105,2.94866
3218224,3240525,1159.4,1323.5,2599.8,1162.6,1325.0,2624.3,1105.6,1353.7,2629.3,8,184,-1.51116,2.96295,1.38438,3.60267
3218276,3240578,1157.0,1310.3,2654.5,1164.1,1313.4,2683.8,1121.7,1333.1,2690.4,8,184,-1.27047,2.44936,1.88755,3.3431
3218154,3240454,1131.0,1305.9,2538.1,1130.9,1305.9,2542.5,1058.0,1339.4,2540.9,8,184,-1.48834,4.09584,0.28292,4.36705
3222314,3244742,1219.3,1338.8,2733.4,1226.7,1341.9,2749.7,1197.0,1357.7,2757.6,-1,184,1.18118,1.9937,2.30532,3.26872
3218371,3240679,1198.6,1325.3,2702.6,1208.7,1329.6,2729.5,1175.8,1345.9,2737.7,8,184,0.27718,1.92822,2.77483,3.39036
3218372,3240680,1197.0,1340.2,2691.0,1207.3,1344.6,2720.1,1171.3,1362.8,2727.7,8,184,0.03754,1.93826,2.65372,3.28641
3218160,3240465,1107.6,1304.0,2569.5,1108.7,1304.6,2588.7,1044.0,1332.9,2589.9,8,184,-0.91824,2.90786,1.48509,3.3918
3218225,3240526,1174.0,1316.0,2587.3,1176.5,1317.2,2610.4,1116.3,1347.5,2613.5,8,184,-1.22417,2.7109,1.30476,3.24807
3218146,3240446,1102.2,1293.7,2550.2,1102.4,1293.9,2560.7,1032.4,1323.2,2559.3,8,184,-1.11767,2.64826,1.91317,3.45292
3216516,3238739,1143.0,1323.2,2483.1,1146.1,1324.2,2462.4,1062.2,1364.0,2446.7,8,184,-0.38925,4.10011,-0.81075,4.19759
3218153,3240453,1119.5,1302.5,2551.9,1119.7,1302.7,2562.9,1049.6,1334.5,2561.2,8,184,-2.28539,2.82463,0.70467,3.70109
3218242,3240543,1146.2,1299.7,2605.4,1149.7,1301.4,2631.2,1093.7,1327.5,2634.9,9,184,-1.0251,2.2622,1.24578,2.77855
3218241,3240542,1130.5,1304.0,2624.2,1135.3,1306.2,2652.0,1083.4,1329.4,2657.6,8,184,-0.94981,2.04969,2.34575,3.25667
3218152,3240452,1126.9,1309.0,2536.8,1126.8,1309.0,2540.7,1054.5,1342.3,2539.2,8,184,-1.82181,3.80329,1.03534,4.34234
3218163,3240468,1161.9,1305.6,2549.5,1162.0,1305.7,2558.6,1089.4,1340.6,2556.2,8,184,-2.30514,3.61661,0.03523,4.28891
3218143,3240443,1114.8,1318.9,2528.1,1114.8,1318.9,2528.2,1040.6,1353.2,2524.1,8,184,-1.5672,3.88243,1.20264,4.35611
3218007,3240308,1158.4,1217.4,2418.7,1172.4,1222.5,2370.1,1060.0,1262.3,2333.5,-1,184,-2.07553,3.20031,-2.11697,4.36249
3218145,3240445,1109.3,1302.0,2546.6,1109.3,1302.1,2555.2,1039.2,1333.0,2553.1,8,184,-1.69858,2.77668,1.78622,3.71291
3218244,3240546,1153.9,1314.3,2598.3,1157.0,1315.8,2623.1,1100.3,1343.7,2627.7,8,184,-1.37422,2.76405,0.54936,3.13532
3218192,3240490,1162.2,1239.5,2498.7,1163.7,1239.9,2484.8,1066.1,1275.1,2473.0,-1,184,-0.72152,1.70731,0.15184,1.85972
3218401,3240721,1181.9,1208.6,2449.3,1190.0,1211.5,2413.4,1077.8,1250.7,2390.0,-1,184,0.13192,1.21203,-1.04293,1.60441
3218294,3240544,1133.0,1294.5,2618.9,1137.3,1296.5,2646.3,1085.8,1319.4,2650.8,8,184,-1.58161,2.07785,1.22937,2.88622
3234588,3256659,1239.0,1269.7,2496.0,1241.2,1270.4,2479.7,1160.7,1328.5,2461.5,-1,184,-0.18235,0.13832,-0.03571,0.23165
3222533,3244948,1286.7,1294.9,2838.5,1286.6,1294.9,2838.5,1268.6,1303.9,2845.0,-1,184,2.6248,1.29894,3.28933,4.40415
3222900,3245338,1319.4,1322.9,2842.3,1319.5,1323.0,2842.4,1294.5,1336.9,2852.5,-1,184,2.49747,1.46375,2.96854,4.14634
3222509,3244917,1275.4,1336.9,2747.1,1278.9,1338.4,2753.5,1248.7,1356.3,2763.2,8,184,0.67295,2.48446,1.43038,2.94472
3222534,3244949,1276.3,1312.0,2834.6,1276.2,1312.0,2834.6,1256.0,1322.6,2841.1,-1,184,2.5306,1.04205,3.63892,4.55319
3218191,3240491,1139.0,1227.9,2500.9,1140.2,1228.2,2488.3,1042.3,1260.9,2478.0,-1,184,-0.5511,2.88726,-0.56626,2.99343
3222721,3245149,1267.8,1290.0,2857.4,1267.7,1290.0,2857.4,1253.0,1296.8,2861.4,-1,184,2.53104,0.82025,3.74245,4.59183
3218391,3240701,1166.2,1281.0,2733.0,1176.8,1285.5,2759.8,1153.3,1294.6,2765.9,8,184,0.96163,2.91039,2.73665,4.10906
3222663,3245085,1244.3,1281.3,2860.4,1244.2,1281.3,2860.3,1233.6,1285.5,2862.5,-1,184,2.72257,1.21178,3.94738,4.94597
3222349,3244229,1149.6,1245.9,2784.2,1158.6,1249.7,2803.7,1148.8,1252.8,2805.7,-1,184,0.05238,2.03968,3.31707,3.89435
3226455,3248677,1300.9,1224.6,2939.3,1301.1,1224.6,2939.5,1295.8,1226.1,2938.3,-1,184,3.65367,0.1936,4.12625,5.51477
3223399,3244810,1150.2,1216.5,2814.8,1157.5,1219.5,2829.3,1155.6,1220.7,2827.7,8,184,0.41144,2.58927,2.37469,3.53733
3223396,3245870,1160.4,1231.0,2830.1,1165.4,1233.0,2839.4,1163.9,1234.6,2837.1,-1,184,1.47113,0.85204,4.39403,4.71145
3222661,3245083,1230.8,1279.5,2843.8,1230.7,1279.5,2843.6,1221.0,1283.3,2846.1,-1,184,2.50594,1.31964,4.18788,5.05564
3222712,3245142,1284.7,1269.0,2865.9,1284.7,1269.0,2865.9,1272.6,1273.3,2870.6,8,184,2.63058,1.3023,3.23644,4.36926
3222710,3245110,1265.5,1247.9,2872.8,1265.4,1247.9,2872.7,1258.8,1249.2,2873.5,-1,184,1.943,2.27322,2.53109,3.91781
3225843,3248159,1225.2,1204.2,2914.6,1225.2,1204.2,2914.5,1232.7,1202.3,2906.6,9,184,2.00833,0.97231,4.07487,4.64578
3232061,3254216,1204.0,1186.8,2927.6,1203.9,1186.8,2927.5,1216.4,1184.3,2916.5,-1,184,2.94205,0.77801,4.82359,5.70333
3218388,3240700,1163.8,1275.1,2736.7,1174.5,1279.6,2763.4,1152.4,1288.4,2768.7,8,184,0.49435,2.25132,3.01701,3.79673
3221828,3240715,1196.2,1289.0,2759.7,1203.9,1292.2,2776.1,1185.0,1300.4,2781.6,8,184,0.72479,2.69677,2.16381,3.5327
3218358,3240668,1148.5,1245.2,2708.4,1160.1,1250.2,2743.4,1134.1,1258.8,2749.2,9,184,-0.45823,2.4282,1.68715,2.99209
3222380,3244771,1152.1,1239.1,2798.0,1160.1,1242.4,2814.6,1152.7,1245.7,2815.1,-1,184,-0.0842,1.37114,2.85735,3.17042
3223395,3245869,1153.5,1221.6,2830.6,1159.1,1223.9,2841.1,1159.1,1224.7,2838.3,-1,184,1.14998,0.82947,4.11011,4.34781
3223408,3245882,1129.8,1197.6,2836.6,1136.8,1200.5,2850.1,1140.6,1199.9,2845.3,-1,184,1.44332,0.72368,4.27966,4.57409
3218340,3240650,1113.0,1207.2,2689.1,1122.6,1211.3,2724.6,1091.7,1219.6,2731.0,8,184,-0.96443,2.57289,0.91987,2.89759
3222368,3244232,1133.0,1219.8,2742.2,1145.3,1225.0,2775.0,1131.3,1229.7,2778.8,9,184,-0.43038,2.36233,0.88301,2.55842
3218338,3240648,1118.7,1224.1,2699.8,1129.3,1228.6,2735.6,1103.9,1236.7,2742.3,8,184,-1.05792,2.94695,0.79773,3.23111
3221792,3244197,1147.2,1249.7,2717.7,1159.5,1254.9,2752.6,1135.5,1262.1,2757.2,8,184,0.15718,2.37458,2.1456,3.2042
3221819,3244226,1131.5,1227.5,2742.0,1143.8,1232.7,2774.6,1129.5,1237.0,2778.6,8,184,-0.79875,2.2253,2.06742,3.14073
3221645,3244026,1107.5,1219.1,2718.0,1119.7,1224.3,2755.9,1099.5,1230.6,2760.1,8,184,0.4217,2.77373,1.78437,3.32497
3218357,3240667,1123.7,1235.3,2704.9,1134.9,1240.1,2740.9,1110.4,1247.8,2746.4,9,184,0.16698,2.53721,1.0618,2.75549
3222369,3244787,1153.7,1226.7,2773.1,1163.6,1230.8,2795.6,1154.5,1233.5,2797.6,8,184,-0.76213,2.08519,2.04955,3.02151
3221648,3244029,1101.2,1193.2,2714.4,1113.0,1198.2,2752.6,1093.2,1204.5,2757.0,9,184,-0.89783,1.76784,2.25306,3.00127
3223391,3244799,1172.6,1221.9,2838.8,1176.2,1223.4,2845.3,1176.7,1224.1,2842.1,-1,184,1.54854,1.17834,3.52359,4.02518
3218356,3240666,1137.9,1256.1,2705.2,1149.2,1260.9,2740.2,1122.6,1269.6,2746.5,8,184,-0.2442,2.53599,2.15918,3.3396
3223392,3245868,1156.0,1216.7,2833.3,1161.3,1218.9,2843.2,1162.2,1219.7,2840.5,8,184,1.01471,1.28023,3.74678,4.08742
3225842,3248158,1225.8,1207.6,2910.2,1225.7,1207.5,2910.1,1232.5,1205.8,2902.7,-1,184,2.22563,1.04625,4.04545,4.73431
3221644,3244024,1102.9,1204.3,2718.7,1115.2,1209.5,2757.1,1096.1,1214.9,2761.0,9,184,0.02015,3.0529,1.32589,3.32845
3222734,3245164,1268.1,1267.6,2899.7,1268.2,1267.7,2899.8,1259.0,1270.2,2901.7,-1,184,2.37672,1.17008,3.94874,4.75504
3222713,3245111,1270.3,1248.5,2878.7,1270.3,1248.5,2878.7,1264.3,1249.8,2880.1,8,184,1.69755,2.33809,2.90184,4.095
3223549,3246026,1177.1,1203.2,2875.6,1176.9,1203.2,2875.4,1186.4,1202.3,2869.4,-1,184,1.68726,1.01668,3.84031,4.31607
3225838,3248154,1237.2,1219.2,2935.2,1237.2,1219.2,2935.2,1241.0,1218.3,2929.1,-1,184,2.16673,1.04363,4.05556,4.71502
3225840,3248156,1242.0,1220.8,2926.7,1242.0,1220.9,2926.8,1244.2,1220.3,2921.7,-1,184,2.16711,1.04338,4.05552,4.71511
3225841,3248157,1240.7,1224.0,2918.1,1240.7,1224.0,2918.1,1242.6,1223.6,2913.2,-1,184,2.16502,1.04252,4.05665,4.71493
3222730,3245157,1291.2,1293.7,2862.2,1291.2,1293.7,2862.2,1273.9,1300.9,2868.5,-1,184,2.29228,1.49095,3.05747,4.10191
3222674,3245093,1259.1,1298.1,2818.5,1259.0,1298.1,2818.4,1242.4,1305.5,2823.9,8,184,1.97671,1.54608,3.32829,4.16837
3222727,3245155,1287.2,1283.2,2852.6,1287.2,1283.2,2852.6,1272.0,1290.0,2857.2,8,184,2.1705,1.37915,3.09329,4.02263
3218394,3240704,1171.9,1283.3,2730.0,1182.4,1287.7,2756.6,1159.4,1296.8,2763.3,9,184,0.60579,3.17432,2.49913,4.08521
3218280,3240588,1158.6,1291.3,2680.0,1167.9,1295.2,2711.6,1133.4,1310.8,2718.8,9,184,-0.41753,2.4196,2.06416,3.20774
3218355,3240665,1137.2,1254.9,2691.9,1147.3,1259.2,2725.9,1117.5,1270.8,2732.0,9,184,-0.52362,2.35909,2.03953,3.16215
3218292,3240592,1144.4,1302.8,2681.9,1153.8,1306.9,2714.0,1116.1,1323.2,2720.8,-1,184,0.09322,2.086,3.66967,4.22215
3218283,3240591,1144.1,1308.2,2680.2,1153.4,1312.2,2712.1,1114.4,1328.8,2718.8,8,184,-0.20115,2.34587,3.37345,4.11385
3218295,3240604,1129.8,1278.7,2612.0,1133.8,1280.6,2639.3,1079.8,1302.8,2644.0,-1,184,-1.75106,2.63838,1.19132,3.38327
3222307,3244237,1198.3,1291.1,2776.9,1204.5,1293.7,2789.2,1186.9,1300.4,2794.9,8,184,0.79438,2.67806,2.84086,3.98416
3218282,3240590,1151.4,1311.9,2677.3,1160.5,1315.8,2708.7,1121.1,1333.3,2715.4,8,184,-0.03388,2.27321,2.97599,3.74501
3218147,3240447,1108.1,1289.4,2543.8,1108.1,1289.4,2551.3,1035.9,1319.4,2549.1,-1,184,-1.11056,2.65474,1.90128,3.44903
3222352,3240716,1189.3,1305.0,2751.7,1197.5,1308.4,2769.9,1174.5,1318.6,2776.3,-1,184,1.44075,1.70228,3.22084,3.91757
3216249,3238498,1096.8,1233.4,2449.0,1103.7,1235.8,2414.1,1002.8,1269.2,2393.0,-1,184,-1.61532,3.4411,-0.18757,3.80599
3218354,3240664,1133.8,1259.9,2704.7,1145.1,1264.7,2739.8,1118.2,1274.2,2745.9,8,184,-0.02326,2.74346,1.80482,3.28397
3222350,3244230,1150.4,1247.3,2789.4,1159.0,1250.9,2807.6,1149.0,1254.2,2809.7,8,184,0.4718,2.33028,3.16953,3.96216
3218305,3240613,1107.3,1243.4,2594.4,1110.1,1244.8,2621.9,1049.1,1265.0,2626.9,9,184,-0.39801,3.22261,0.44371,3.27727
3218322,3240636,1122.5,1218.6,2586.9,1124.9,1219.8,2613.6,1058.7,1240.8,2618.0,8,184,-1.4144,3.30728,0.23444,3.60466
3221801,3244198,1142.3,1266.0,2735.8,1153.9,1270.9,2766.1,1132.1,1277.6,2770.5,9,184,0.25741,2.22328,2.49723,3.35341
3218298,3240607,1116.0,1268.8,2600.4,1119.2,1270.4,2627.7,1062.3,1293.4,2632.3,8,184,-0.97937,2.89461,2.03906,3.67365
3218273,3240576,1176.6,1314.7,2651.6,1183.5,1317.7,2679.7,1141.4,1339.1,2687.1,-1,184,-1.07787,2.72331,1.05748,3.11392
3218243,3240545,1151.2,1301.9,2621.9,1155.8,1304.0,2648.7,1103.9,1327.7,2654.0,8,184,-1.11742,2.28285,1.78172,3.10396
3218245,3240547,1155.6,1308.2,2599.6,1158.8,1309.7,2624.5,1101.7,1337.1,2629.3,8,184,-1.30905,2.77898,0.48137,3.10935
3218240,3240541,1146.3,1306.4,2608.7,1150.0,1308.2,2634.7,1094.8,1333.8,2640.3,8,184,-1.46909,2.69038,1.61369,3.46415
3218161,3240466,1155.3,1294.0,2508.2,1156.1,1294.2,2498.6,1073.4,1332.7,2489.0,8,184,-1.84774,3.91671,0.30949,4.34172
3218190,3240489,1158.0,1254.0,2504.0,1159.0,1254.4,2492.5,1066.1,1291.6,2482.3,9,184,-0.84077,2.32411,-0.2461,2.48374
3218193,3240492,1148.6,1213.0,2482.4,1151.5,1213.9,2461.5,1046.3,1247.7,2447.2,-1,184,-2.46102,3.77499,1.04961,4.62697
3222292,3244718,1160.1,1163.4,2443.6,1168.6,1166.4,2405.5,1053.9,1199.0,2378.7,-1,184,-0.47609,2.78585,-2.07895,3.50851
